2023-06-10 00:35:53 [restartedMain] WARN  : table "m_workflow_group_condition" does not exist, skipping
2023-06-10 00:35:53 [restartedMain] WARN  : SQL Warning Code: 0, SQLState: 00000
2023-06-10 00:35:53 [restartedMain] WARN  : table "tr_incident" does not exist, skipping
2023-06-10 00:35:53 [restartedMain] INFO  : HHH000476: Executing script '[injected ScriptSourceInputNonExistentImpl script]'
2023-06-10 00:35:53 [restartedMain] INFO  : Initialized JPA EntityManagerFactory for persistence unit 'default'
2023-06-10 00:35:54 [restartedMain] WARN  : spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2023-06-10 00:35:54 [restartedMain] INFO  : LiveReload server is running on port 35729
2023-06-10 00:35:54 [restartedMain] INFO  : Exposing 1 endpoint(s) beneath base path '/actuator'
2023-06-10 00:35:54 [restartedMain] INFO  : Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-06-10 00:35:54 [restartedMain] INFO  : Initializing Servlet 'dispatcherServlet'
2023-06-10 00:35:54 [restartedMain] INFO  : Completed initialization in 3 ms
2023-06-10 00:35:54 [restartedMain] INFO  : Tomcat started on port(s): 1707 (http) with context path '/api'
2023-06-10 00:35:55 [restartedMain] INFO  : Started ServiceApplication in 2.554 seconds (process running for 4746.576)
2023-06-10 00:35:55 [restartedMain] INFO  : Condition evaluation unchanged
2023-06-10 00:40:21 [File Watcher] INFO  : Restarting due to 25 class path changes (0 additions, 0 deletions, 25 modifications)
2023-06-10 00:40:21 [Thread-64] INFO  : Stopping service [Tomcat]
2023-06-10 00:40:21 [Thread-64] INFO  : Destroying Spring FrameworkServlet 'dispatcherServlet'
2023-06-10 00:40:21 [Thread-64] INFO  : Closing JPA EntityManagerFactory for persistence unit 'default'
2023-06-10 00:40:21 [Thread-64] INFO  : HHH000477: Starting delayed evictData of schema as part of SessionFactory shut-down'
2023-06-10 00:40:21 [Thread-64] INFO  : HikariPool-17 - Shutdown initiated...
2023-06-10 00:40:21 [Thread-64] INFO  : HikariPool-17 - Shutdown completed.
2023-06-10 00:40:21 [restartedMain] INFO  : Starting ServiceApplication using Java 18.0.1.1 with PID 19916 (D:\Programming\PERSONAL_PROJECT\BE\SERVICE\service\target\classes started by 62851 in D:\Programming\PERSONAL_PROJECT\BE\SERVICE\service)
2023-06-10 00:40:21 [restartedMain] INFO  : No active profile set, falling back to 1 default profile: "default"
2023-06-10 00:40:22 [restartedMain] INFO  : Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2023-06-10 00:40:22 [restartedMain] INFO  : Finished Spring Data repository scanning in 51 ms. Found 8 JPA repository interfaces.
2023-06-10 00:40:22 [restartedMain] INFO  : Tomcat initialized with port(s): 1707 (http)
2023-06-10 00:40:22 [restartedMain] INFO  : Starting service [Tomcat]
2023-06-10 00:40:22 [restartedMain] INFO  : Starting Servlet engine: [Apache Tomcat/10.1.8]
2023-06-10 00:40:22 [restartedMain] INFO  : Initializing Spring embedded WebApplicationContext
2023-06-10 00:40:22 [restartedMain] INFO  : Root WebApplicationContext: initialization completed in 850 ms
2023-06-10 00:40:22 [restartedMain] INFO  : HHH000204: Processing PersistenceUnitInfo [name: default]
2023-06-10 00:40:22 [restartedMain] INFO  : HHH000021: Bytecode provider name : bytebuddy
2023-06-10 00:40:22 [restartedMain] INFO  : No LoadTimeWeaver setup: ignoring JPA class transformer
2023-06-10 00:40:22 [restartedMain] INFO  : HHH035001: Using dialect: org.hibernate.dialect.PostgreSQLDialect, version: 10.0
2023-06-10 00:40:22 [restartedMain] INFO  : HHH000021: Bytecode provider name : bytebuddy
2023-06-10 00:40:22 [restartedMain] INFO  : HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2023-06-10 00:40:22 [restartedMain] INFO  : HikariPool-18 - Starting...
2023-06-10 00:40:23 [restartedMain] INFO  : HikariPool-18 - Added connection org.postgresql.jdbc.PgConnection@8f2b2a5
2023-06-10 00:40:23 [restartedMain] INFO  : HikariPool-18 - Start completed.
2023-06-10 00:40:23 [restartedMain] WARN  : SQL Warning Code: 0, SQLState: 00000
2023-06-10 00:40:23 [restartedMain] WARN  : relation "m_workflow_group" does not exist, skipping
2023-06-10 00:40:23 [restartedMain] WARN  : SQL Warning Code: 0, SQLState: 00000
2023-06-10 00:40:23 [restartedMain] WARN  : relation "m_workflow_group" does not exist, skipping
2023-06-10 00:40:23 [restartedMain] WARN  : SQL Warning Code: 0, SQLState: 00000
2023-06-10 00:40:23 [restartedMain] WARN  : relation "m_workflow_group_condition" does not exist, skipping
2023-06-10 00:40:23 [restartedMain] WARN  : SQL Warning Code: 0, SQLState: 00000
2023-06-10 00:40:23 [restartedMain] WARN  : relation "m_workflow_group_condition" does not exist, skipping
2023-06-10 00:40:23 [restartedMain] WARN  : SQL Warning Code: 0, SQLState: 00000
2023-06-10 00:40:23 [restartedMain] WARN  : relation "m_workflow_group_condition" does not exist, skipping
2023-06-10 00:40:23 [restartedMain] WARN  : SQL Warning Code: 0, SQLState: 00000
2023-06-10 00:40:23 [restartedMain] WARN  : table "m_group" does not exist, skipping
2023-06-10 00:40:23 [restartedMain] WARN  : SQL Warning Code: 0, SQLState: 00000
2023-06-10 00:40:23 [restartedMain] WARN  : table "m_roles" does not exist, skipping
2023-06-10 00:40:23 [restartedMain] WARN  : SQL Warning Code: 0, SQLState: 00000
2023-06-10 00:40:23 [restartedMain] WARN  : table "m_type" does not exist, skipping
2023-06-10 00:40:23 [restartedMain] WARN  : SQL Warning Code: 0, SQLState: 00000
2023-06-10 00:40:23 [restartedMain] WARN  : table "m_user" does not exist, skipping
2023-06-10 00:40:23 [restartedMain] WARN  : SQL Warning Code: 0, SQLState: 00000
2023-06-10 00:40:23 [restartedMain] WARN  : table "m_workflow" does not exist, skipping
2023-06-10 00:40:23 [restartedMain] WARN  : SQL Warning Code: 0, SQLState: 00000
2023-06-10 00:40:23 [restartedMain] WARN  : table "m_workflow_group" does not exist, skipping
2023-06-10 00:40:23 [restartedMain] WARN  : SQL Warning Code: 0, SQLState: 00000
2023-06-10 00:40:23 [restartedMain] WARN  : table "m_workflow_group_condition" does not exist, skipping
2023-06-10 00:40:23 [restartedMain] WARN  : SQL Warning Code: 0, SQLState: 00000
2023-06-10 00:40:23 [restartedMain] WARN  : table "tr_incident" does not exist, skipping
2023-06-10 00:40:23 [restartedMain] INFO  : HHH000476: Executing script '[injected ScriptSourceInputNonExistentImpl script]'
2023-06-10 00:40:23 [restartedMain] INFO  : Initialized JPA EntityManagerFactory for persistence unit 'default'
2023-06-10 00:40:23 [restartedMain] WARN  : spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2023-06-10 00:40:24 [restartedMain] INFO  : LiveReload server is running on port 35729
2023-06-10 00:40:24 [restartedMain] INFO  : Exposing 1 endpoint(s) beneath base path '/actuator'
2023-06-10 00:40:24 [restartedMain] INFO  : Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-06-10 00:40:24 [restartedMain] INFO  : Initializing Servlet 'dispatcherServlet'
2023-06-10 00:40:24 [restartedMain] INFO  : Completed initialization in 2 ms
2023-06-10 00:40:24 [restartedMain] INFO  : Tomcat started on port(s): 1707 (http) with context path '/api'
2023-06-10 00:40:24 [restartedMain] INFO  : Started ServiceApplication in 2.707 seconds (process running for 5015.981)
2023-06-10 00:40:24 [restartedMain] INFO  : Condition evaluation unchanged
2023-06-10 00:41:05 [File Watcher] INFO  : Restarting due to 25 class path changes (0 additions, 0 deletions, 25 modifications)
2023-06-10 00:41:05 [Thread-68] INFO  : Stopping service [Tomcat]
2023-06-10 00:41:05 [Thread-68] INFO  : Destroying Spring FrameworkServlet 'dispatcherServlet'
2023-06-10 00:41:05 [Thread-68] INFO  : Closing JPA EntityManagerFactory for persistence unit 'default'
2023-06-10 00:41:05 [Thread-68] INFO  : HHH000477: Starting delayed evictData of schema as part of SessionFactory shut-down'
2023-06-10 00:41:05 [Thread-68] INFO  : HikariPool-18 - Shutdown initiated...
2023-06-10 00:41:05 [Thread-68] INFO  : HikariPool-18 - Shutdown completed.
2023-06-10 00:41:06 [restartedMain] INFO  : Starting ServiceApplication using Java 18.0.1.1 with PID 19916 (D:\Programming\PERSONAL_PROJECT\BE\SERVICE\service\target\classes started by 62851 in D:\Programming\PERSONAL_PROJECT\BE\SERVICE\service)
2023-06-10 00:41:06 [restartedMain] INFO  : No active profile set, falling back to 1 default profile: "default"
2023-06-10 00:41:06 [restartedMain] INFO  : Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2023-06-10 00:41:06 [restartedMain] INFO  : Finished Spring Data repository scanning in 50 ms. Found 8 JPA repository interfaces.
2023-06-10 00:41:06 [restartedMain] INFO  : Tomcat initialized with port(s): 1707 (http)
2023-06-10 00:41:06 [restartedMain] INFO  : Starting service [Tomcat]
2023-06-10 00:41:06 [restartedMain] INFO  : Starting Servlet engine: [Apache Tomcat/10.1.8]
2023-06-10 00:41:06 [restartedMain] INFO  : Initializing Spring embedded WebApplicationContext
2023-06-10 00:41:06 [restartedMain] INFO  : Root WebApplicationContext: initialization completed in 822 ms
2023-06-10 00:41:07 [restartedMain] INFO  : HHH000204: Processing PersistenceUnitInfo [name: default]
2023-06-10 00:41:07 [restartedMain] INFO  : HHH000021: Bytecode provider name : bytebuddy
2023-06-10 00:41:07 [restartedMain] INFO  : No LoadTimeWeaver setup: ignoring JPA class transformer
2023-06-10 00:41:07 [restartedMain] INFO  : HHH035001: Using dialect: org.hibernate.dialect.PostgreSQLDialect, version: 10.0
2023-06-10 00:41:07 [restartedMain] INFO  : HHH000021: Bytecode provider name : bytebuddy
2023-06-10 00:41:07 [restartedMain] INFO  : HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2023-06-10 00:41:07 [restartedMain] INFO  : HikariPool-19 - Starting...
2023-06-10 00:41:07 [restartedMain] INFO  : HikariPool-19 - Added connection org.postgresql.jdbc.PgConnection@841958a
2023-06-10 00:41:07 [restartedMain] INFO  : HikariPool-19 - Start completed.
2023-06-10 00:41:07 [restartedMain] WARN  : SQL Warning Code: 0, SQLState: 00000
2023-06-10 00:41:07 [restartedMain] WARN  : relation "m_workflow_group" does not exist, skipping
2023-06-10 00:41:07 [restartedMain] WARN  : SQL Warning Code: 0, SQLState: 00000
2023-06-10 00:41:07 [restartedMain] WARN  : relation "m_workflow_group" does not exist, skipping
2023-06-10 00:41:07 [restartedMain] WARN  : SQL Warning Code: 0, SQLState: 00000
2023-06-10 00:41:07 [restartedMain] WARN  : relation "m_workflow_group_condition" does not exist, skipping
2023-06-10 00:41:07 [restartedMain] WARN  : SQL Warning Code: 0, SQLState: 00000
2023-06-10 00:41:07 [restartedMain] WARN  : relation "m_workflow_group_condition" does not exist, skipping
2023-06-10 00:41:07 [restartedMain] WARN  : SQL Warning Code: 0, SQLState: 00000
2023-06-10 00:41:07 [restartedMain] WARN  : relation "m_workflow_group_condition" does not exist, skipping
2023-06-10 00:41:07 [restartedMain] WARN  : SQL Warning Code: 0, SQLState: 00000
2023-06-10 00:41:07 [restartedMain] WARN  : table "m_group" does not exist, skipping
2023-06-10 00:41:07 [restartedMain] WARN  : SQL Warning Code: 0, SQLState: 00000
2023-06-10 00:41:07 [restartedMain] WARN  : table "m_roles" does not exist, skipping
2023-06-10 00:41:07 [restartedMain] WARN  : SQL Warning Code: 0, SQLState: 00000
2023-06-10 00:41:07 [restartedMain] WARN  : table "m_type" does not exist, skipping
2023-06-10 00:41:07 [restartedMain] WARN  : SQL Warning Code: 0, SQLState: 00000
2023-06-10 00:41:07 [restartedMain] WARN  : table "m_user" does not exist, skipping
2023-06-10 00:41:07 [restartedMain] WARN  : SQL Warning Code: 0, SQLState: 00000
2023-06-10 00:41:07 [restartedMain] WARN  : table "m_workflow" does not exist, skipping
2023-06-10 00:41:07 [restartedMain] WARN  : SQL Warning Code: 0, SQLState: 00000
2023-06-10 00:41:07 [restartedMain] WARN  : table "m_workflow_group" does not exist, skipping
2023-06-10 00:41:07 [restartedMain] WARN  : SQL Warning Code: 0, SQLState: 00000
2023-06-10 00:41:07 [restartedMain] WARN  : table "m_workflow_group_condition" does not exist, skipping
2023-06-10 00:41:07 [restartedMain] WARN  : SQL Warning Code: 0, SQLState: 00000
2023-06-10 00:41:07 [restartedMain] WARN  : table "tr_incident" does not exist, skipping
2023-06-10 00:41:07 [restartedMain] INFO  : HHH000476: Executing script '[injected ScriptSourceInputNonExistentImpl script]'
2023-06-10 00:41:07 [restartedMain] INFO  : Initialized JPA EntityManagerFactory for persistence unit 'default'
2023-06-10 00:41:07 [restartedMain] WARN  : spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2023-06-10 00:41:08 [restartedMain] INFO  : LiveReload server is running on port 35729
2023-06-10 00:41:08 [restartedMain] INFO  : Exposing 1 endpoint(s) beneath base path '/actuator'
2023-06-10 00:41:08 [restartedMain] INFO  : Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-06-10 00:41:08 [restartedMain] INFO  : Initializing Servlet 'dispatcherServlet'
2023-06-10 00:41:08 [restartedMain] INFO  : Completed initialization in 2 ms
2023-06-10 00:41:08 [restartedMain] INFO  : Tomcat started on port(s): 1707 (http) with context path '/api'
2023-06-10 00:41:08 [restartedMain] INFO  : Started ServiceApplication in 2.638 seconds (process running for 5060.271)
2023-06-10 00:41:08 [restartedMain] INFO  : Condition evaluation unchanged
2023-06-10 00:41:44 [File Watcher] INFO  : Restarting due to 7 class path changes (0 additions, 0 deletions, 7 modifications)
2023-06-10 00:41:44 [Thread-72] INFO  : Stopping service [Tomcat]
2023-06-10 00:41:44 [Thread-72] INFO  : Destroying Spring FrameworkServlet 'dispatcherServlet'
2023-06-10 00:41:45 [Thread-72] INFO  : Closing JPA EntityManagerFactory for persistence unit 'default'
2023-06-10 00:41:45 [Thread-72] INFO  : HHH000477: Starting delayed evictData of schema as part of SessionFactory shut-down'
2023-06-10 00:41:45 [Thread-72] INFO  : HikariPool-19 - Shutdown initiated...
2023-06-10 00:41:45 [Thread-72] INFO  : HikariPool-19 - Shutdown completed.
2023-06-10 00:41:45 [restartedMain] INFO  : Starting ServiceApplication using Java 18.0.1.1 with PID 19916 (D:\Programming\PERSONAL_PROJECT\BE\SERVICE\service\target\classes started by 62851 in D:\Programming\PERSONAL_PROJECT\BE\SERVICE\service)
2023-06-10 00:41:45 [restartedMain] INFO  : No active profile set, falling back to 1 default profile: "default"
2023-06-10 00:41:45 [restartedMain] INFO  : Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2023-06-10 00:41:46 [restartedMain] INFO  : Finished Spring Data repository scanning in 62 ms. Found 8 JPA repository interfaces.
2023-06-10 00:41:46 [restartedMain] INFO  : Tomcat initialized with port(s): 1707 (http)
2023-06-10 00:41:46 [restartedMain] INFO  : Starting service [Tomcat]
2023-06-10 00:41:46 [restartedMain] INFO  : Starting Servlet engine: [Apache Tomcat/10.1.8]
2023-06-10 00:41:46 [restartedMain] INFO  : Initializing Spring embedded WebApplicationContext
2023-06-10 00:41:46 [restartedMain] INFO  : Root WebApplicationContext: initialization completed in 982 ms
2023-06-10 00:41:46 [restartedMain] INFO  : HHH000204: Processing PersistenceUnitInfo [name: default]
2023-06-10 00:41:46 [restartedMain] INFO  : HHH000021: Bytecode provider name : bytebuddy
2023-06-10 00:41:46 [restartedMain] INFO  : No LoadTimeWeaver setup: ignoring JPA class transformer
